run_id,timestamp,result_index,speed_ratio,control_api,pair_type,direction,target_value,target_unit,group_index,status,error,duration_s,imu_sample_count,start_x_m,start_y_m,start_z_m,start_yaw_deg,end_x_m,end_y_m,end_z_m,end_yaw_deg,delta_x_m,delta_y_m,delta_z_m,expected_distance_m,actual_distance_m,distance_error_m,abs_distance_error_m,lateral_error_m,vertical_error_m,yaw_drift_deg,expected_angle_deg,actual_angle_deg,angle_error_deg,abs_angle_error_deg,position_drift_m
20260806_143623_657877,2026-08-06T14:49:46.975,240,100,line_walk,前后移动,后退,2.0,m,20,success,,4.138266,37,5.761495,-0.805875,2.80571,34.228486,4.920829,-1.371284,2.866399,29.858356,-0.840665,-0.565408,0.060689,2.0,1.013102,-0.986898,0.986898,-0.005389,0.060689,-4.370129,,,,,1.013116
20260806_143623_657877,2026-08-06T14:49:51.125,241,100,line_walk,前后移动,前进,2.0,m,21,success,,4.146767,33,4.920893,-1.371271,2.866413,29.855334,5.652394,-0.993173,2.831621,25.961544,0.731501,0.378098,-0.034792,2.0,0.822642,-1.177358,1.177358,-0.036231,-0.034792,-3.89379,,,,,0.823439
20260806_143623_657877,2026-08-06T14:49:55.336,242,100,line_walk,前后移动,后退,2.0,m,21,success,,4.208993,32,5.652245,-0.993301,2.831656,25.963769,4.719357,-1.453183,2.896653,20.860024,-0.932888,-0.459881,0.064996,2.0,1.04007,-0.95993,0.95993,0.005045,0.064996,-5.103744,,,,,1.040082
20260806_143623_657877,2026-08-06T14:49:59.487,243,100,line_walk,前后移动,前进,2.0,m,22,success,,4.147658,37,4.719376,-1.453188,2.896677,20.855351,5.516373,-1.174684,2.86053,18.158031,0.796998,0.278504,-0.036146,2.0,0.84393,-1.15607,1.15607,-0.023482,-0.036146,-2.69732,,,,,0.844257
20260806_143623_657877,2026-08-06T14:50:03.612,244,100,line_walk,前后移动,后退,2.0,m,22,success,,4.121857,34,5.516267,-1.174685,2.860537,18.161502,4.49141,-1.513515,2.910914,13.875413,-1.024857,-0.338829,0.050377,2.0,1.079412,-0.920588,0.920588,0.002505,0.050377,-4.286089,,,,,1.079415
20260806_143623_657877,2026-08-06T14:50:07.678,245,100,line_walk,前后移动,前进,2.0,m,23,success,,4.063379,34,4.491406,-1.513547,2.910894,13.874139,5.343044,-1.304606,2.893518,12.423198,0.851638,0.208941,-0.017376,2.0,0.876893,-1.123107,1.123107,-0.001369,-0.017376,-1.450941,,,,,0.876894
20260806_143623_657877,2026-08-06T14:50:11.784,246,100,line_walk,前后移动,后退,2.0,m,23,success,,4.102428,37,5.34291,-1.304591,2.893537,12.427697,4.344765,-1.530405,2.953335,7.998595,-0.998145,-0.225814,0.059799,2.0,1.023354,-0.976646,0.976646,0.005715,0.059799,-4.429101,,,,,1.02337
20260806_143623_657877,2026-08-06T14:50:16.007,247,100,line_walk,前后移动,前进,2.0,m,24,success,,4.220359,33,4.344874,-1.530457,2.953393,7.995065,5.160934,-1.459117,2.923965,0.939055,0.816061,0.07134,-0.029428,2.0,0.818051,-1.181949,1.181949,-0.042858,-0.029428,-7.056011,,,,,0.819173
20260806_143623_657877,2026-08-06T14:50:20.202,248,100,line_walk,前后移动,后退,2.0,m,24,success,,4.192351,30,5.160731,-1.459118,2.923986,0.924071,4.146305,-1.470345,2.978603,-3.250268,-1.014426,-0.011227,0.054617,2.0,1.014475,-0.985525,0.985525,-0.005134,0.054617,-4.174339,,,,,1.014488
20260806_143623_657877,2026-08-06T14:50:24.303,249,100,line_walk,前后移动,前进,2.0,m,25,success,,4.096305,32,4.146381,-1.47043,2.978687,-3.249317,4.981017,-1.534264,2.942986,-3.891554,0.834636,-0.063835,-0.035701,2.0,0.836913,-1.163087,1.163087,-0.016424,-0.035701,-0.642236,,,,,0.837074
20260806_143623_657877,2026-08-06T14:50:28.495,250,100,line_walk,前后移动,后退,2.0,m,25,success,,4.19001,31,4.980961,-1.534245,2.943006,-3.882454,3.955562,-1.465187,3.009731,-8.870614,-1.0254,0.069059,0.066725,2.0,1.027722,-0.972278,0.972278,0.00053,0.066725,-4.988161,,,,,1.027723
20260806_143623_657877,2026-08-06T14:50:32.598,251,100,line_walk,前后移动,前进,2.0,m,26,success,,4.0998,35,3.955713,-1.465243,3.009794,-8.86387,4.801201,-1.633916,2.98416,-14.842606,0.845489,-0.168672,-0.025634,2.0,0.861381,-1.138619,1.138619,-0.036379,-0.025634,-5.978735,,,,,0.862149
20260806_143623_657877,2026-08-06T14:50:36.696,252,100,line_walk,前后移动,后退,2.0,m,26,success,,4.090634,34,4.801116,-1.633899,2.984161,-14.846545,3.813965,-1.371363,3.038017,-18.690497,-0.98715,0.262536,0.053856,2.0,1.021465,-0.978535,0.978535,-0.000832,0.053856,-3.843952,,,,,1.021465
20260806_143623_657877,2026-08-06T14:50:40.797,253,100,line_walk,前后移动,前进,2.0,m,27,success,,4.098149,31,3.814137,-1.371417,3.038062,-18.691386,4.603973,-1.693163,3.017133,-23.642203,0.789836,-0.321746,-0.020929,2.0,0.85129,-1.14871,1.14871,-0.051658,-0.020929,-4.950817,,,,,0.852855
20260806_143623_657877,2026-08-06T14:50:44.983,254,100,line_walk,前后移动,后退,2.0,m,27,success,,4.182192,31,4.60386,-1.693139,3.017123,-23.643842,3.666469,-1.29593,3.075997,-27.65691,-0.937391,0.397209,0.058873,2.0,1.018003,-0.981997,0.981997,0.012075,0.058873,-4.013067,,,,,1.018075
20260806_143623_657877,2026-08-06T14:50:49.187,255,100,line_walk,前后移动,前进,2.0,m,28,success,,4.201897,32,3.666553,-1.296034,3.076074,-27.650059,4.416573,-1.740013,3.050176,-32.668412,0.750019,-0.443979,-0.025898,2.0,0.870403,-1.129597,1.129597,-0.045214,-0.025898,-5.018353,,,,,0.871577
20260806_143623_657877,2026-08-06T14:50:53.509,256,100,line_walk,前后移动,后退,2.0,m,28,success,,4.319187,32,4.416519,-1.739943,3.050179,-32.6707,3.546337,-1.179515,3.099189,-36.990061,-0.870182,0.560428,0.04901,2.0,1.035032,-0.964968,0.964968,-0.002028,0.04901,-4.31936,,,,,1.035034
20260806_143623_657877,2026-08-06T14:50:57.578,257,100,line_walk,前后移动,前进,2.0,m,29,success,,4.066161,33,3.546307,-1.179545,3.099183,-36.991287,4.222295,-1.732082,3.0739,-38.25409,0.675989,-0.552536,-0.025282,2.0,0.872388,-1.127612,1.127612,-0.034588,-0.025282,-1.262803,,,,,0.873073
20260806_143623_657877,2026-08-06T14:51:01.684,258,100,line_walk,前后移动,后退,2.0,m,29,success,,4.101742,30,4.222321,-1.732063,3.073899,-38.24866,3.420878,-1.078739,3.138697,-44.133558,-0.801443,0.653324,0.064798,2.0,1.033855,-0.966145,0.966145,-0.016922,0.064798,-5.884898,,,,,1.033994
20260806_143623_657877,2026-08-06T14:51:05.883,259,100,line_walk,前后移动,前进,2.0,m,30,success,,4.195811,34,3.420947,-1.078942,3.138818,-44.140862,4.009354,-1.720024,3.110512,-49.105194,0.588407,-0.641082,-0.028306,2.0,0.868724,-1.131276,1.131276,-0.050279,-0.028306,-4.964332,,,,,0.870178
20260806_143623_657877,2026-08-06T14:51:09.980,260,100,line_walk,前后移动,后退,2.0,m,30,success,,4.08963,31,4.009361,-1.720017,3.110499,-49.107349,3.337058,-0.939628,3.161779,-53.770818,-0.672303,0.780389,0.05128,2.0,1.030045,-0.969955,0.969955,-0.002657,0.05128,-4.663469,,,,,1.030048
20260806_143623_657877,2026-08-06T14:51:14.127,261,100,line_walk,前后移动,前进,2.0,m,31,success,,4.143927,35,3.337202,-0.93971,3.16193,-53.774616,3.81847,-1.650986,3.132392,-55.784791,0.481269,-0.711275,-0.029538,2.0,0.858197,-1.141803,1.141803,-0.032099,-0.029538,-2.010176,,,,,0.858797
20260806_143623_657877,2026-08-06T14:51:18.400,262,100,line_walk,前后移动,后退,2.0,m,31,success,,4.270698,33,3.818574,-1.651095,3.132427,-55.77807,3.229298,-0.79279,3.187399,-61.063387,-0.589276,0.858305,0.054973,2.0,1.041112,-0.958888,0.958888,0.004541,0.054973,-5.285316,,,,,1.041122
20260806_143623_657877,2026-08-06T14:51:22.564,263,100,line_walk,前后移动,前进,2.0,m,32,success,,4.161522,32,3.229312,-0.792795,3.187401,-61.064432,3.644615,-1.563156,3.16397,-62.620909,0.415303,-0.770361,-0.023432,2.0,0.875127,-1.124873,1.124873,-0.009262,-0.023432,-1.556477,,,,,0.875176
20260806_143623_657877,2026-08-06T14:51:26.781,264,100,line_walk,前后移动,后退,2.0,m,32,success,,4.215482,34,3.64455,-1.563013,3.163964,-62.619161,3.164521,-0.663926,3.216985,-67.774184,-0.480029,0.899087,0.053021,2.0,1.019129,-0.980871,0.980871,0.012758,0.053021,-5.155024,,,,,1.019209
20260806_143623_657877,2026-08-06T14:51:31.062,265,100,line_walk,前后移动,前进,2.0,m,33,success,,4.279112,33,3.164543,-0.663991,3.217044,-67.77622,3.453493,-1.437703,3.18458,-71.659462,0.28895,-0.773712,-0.032464,2.0,0.825524,-1.174476,1.174476,-0.025152,-0.032464,-3.883243,,,,,0.825907
20260806_143623_657877,2026-08-06T14:51:35.257,266,100,line_walk,前后移动,后退,2.0,m,33,success,,4.191683,34,3.45354,-1.437549,3.184573,-71.65673,3.115866,-0.473336,3.237938,-75.226727,-0.337674,0.964213,0.053365,2.0,1.021488,-0.978512,0.978512,0.017069,0.053365,-3.569996,,,,,1.021631
20260806_143623_657877,2026-08-06T14:51:39.478,267,100,line_walk,前后移动,前进,2.0,m,34,success,,4.218791,34,3.115892,-0.473459,3.237978,-75.22769,3.312985,-1.30391,3.207512,-74.36281,0.197093,-0.830452,-0.030466,2.0,0.853257,-1.146743,1.146743,-0.021169,-0.030466,0.86488,,,,,0.85352
20260806_143623_657877,2026-08-06T14:51:43.676,268,100,line_walk,前后移动,后退,2.0,m,34,success,,4.195393,32,3.31295,-1.303758,3.207523,-74.33622,3.025037,-0.304939,3.27709,-78.219914,-0.287913,0.998819,0.069567,2.0,1.039459,-0.960541,0.960541,0.007547,0.069567,-3.883693,,,,,1.039486
20260806_143623_657877,2026-08-06T14:51:47.861,269,100,line_walk,前后移动,前进,2.0,m,35,success,,4.182433,32,3.025036,-0.305067,3.27712,-78.22044,3.162587,-1.145393,3.24424,-83.503721,0.137551,-0.840326,-0.032881,2.0,0.85071,-1.14929,1.14929,-0.036895,-0.032881,-5.283281,,,,,0.851509
20260806_143623_657877,2026-08-06T14:51:52.178,270,100,line_walk,前后移动,后退,2.0,m,35,success,,4.310842,32,3.162577,-1.145253,3.244237,-83.530113,3.053893,-0.124658,3.3009,-87.781325,-0.108684,1.020596,0.056663,2.0,1.026342,-0.973658,0.973658,-0.00701,0.056663,-4.251212,,,,,1.026366
20260806_143623_657877,2026-08-06T14:51:56.464,271,100,line_walk,前后移动,前进,2.0,m,36,success,,4.282242,32,3.053884,-0.124698,3.300923,-87.783306,3.045244,-0.976743,3.275326,-92.564527,-0.00864,-0.852044,-0.025596,2.0,0.851073,-1.148927,1.148927,-0.04159,-0.025596,-4.781221,,,,,0.852088
20260806_143623_657877,2026-08-06T14:52:00.648,272,100,line_walk,前后移动,后退,2.0,m,36,success,,4.18155,31,3.045288,-0.976584,3.275344,-92.567676,3.073415,0.04312,3.333404,-96.004333,0.028126,1.019704,0.058059,2.0,1.01994,-0.98006,0.98006,0.017584,0.058059,-3.436657,,,,,1.020092
20260806_143623_657877,2026-08-06T14:52:04.870,273,100,line_walk,前后移动,前进,2.0,m,37,success,,4.214915,31,3.073609,0.042636,3.333567,-96.011641,2.954833,-0.817855,3.299758,-99.186662,-0.118776,-0.860491,-0.033809,2.0,0.868198,-1.131802,1.131802,-0.028003,-0.033809,-3.17502,,,,,0.86865
20260806_143623_657877,2026-08-06T14:52:09.059,274,100,line_walk,前后移动,后退,2.0,m,37,success,,4.185968,32,2.954863,-0.817799,3.299771,-99.185835,3.111238,0.234213,3.357354,-103.394324,0.156375,1.052012,0.057583,2.0,1.063484,-0.936516,0.936516,0.01357,0.057583,-4.208489,,,,,1.06357
20260806_143623_657877,2026-08-06T14:52:13.252,275,100,line_walk,前后移动,前进,2.0,m,38,success,,4.191257,32,3.111212,0.234191,3.357388,-103.394324,2.893258,-0.622511,3.331262,-105.473591,-0.217954,-0.856702,-0.026126,2.0,0.883888,-1.116112,1.116112,-0.013569,-0.026126,-2.079267,,,,,0.883992
20260806_143623_657877,2026-08-06T14:52:17.464,276,100,line_walk,前后移动,后退,2.0,m,38,success,,4.210905,32,2.893234,-0.62249,3.331285,-105.470094,3.156601,0.367196,3.397154,-109.5654,0.263366,0.989686,0.065869,2.0,1.024079,-0.975921,0.975921,0.01016,0.065869,-4.095306,,,,,1.024129
20260806_143623_657877,2026-08-06T14:52:21.657,277,100,line_walk,前后移动,前进,2.0,m,39,success,,4.190573,32,3.1566,0.367135,3.397183,-109.565885,2.827385,-0.443596,3.362417,-112.364685,-0.329214,-0.810731,-0.034765,2.0,0.874168,-1.125832,1.125832,-0.038698,-0.034765,-2.7988,,,,,0.875024
20260806_143623_657877,2026-08-06T14:52:25.850,278,100,line_walk,前后移动,后退,2.0,m,39,success,,4.184907,33,2.82746,-0.443502,3.362396,-112.357828,3.231287,0.522161,3.418556,-118.326416,0.403827,0.965662,0.05616,2.0,1.046682,-0.953318,0.953318,-0.006142,0.05616,-5.968588,,,,,1.0467
20260806_143623_657877,2026-08-06T14:52:30.067,279,100,line_walk,前后移动,前进,2.0,m,40,success,,4.21342,31,3.231277,0.522183,3.418562,-118.32535,2.814603,-0.240827,3.389452,-120.624433,-0.416674,-0.76301,-0.02911,2.0,0.869356,-1.130644,1.130644,-0.004753,-0.02911,-2.299083,,,,,0.869369
20260806_143623_657877,2026-08-06T14:52:34.366,280,100,line_walk,前后移动,后退,2.0,m,40,success,,4.296217,33,2.814778,-0.240653,3.389454,-120.616319,3.351752,0.669244,3.442921,-126.097108,0.536974,0.909897,0.053467,2.0,1.056528,-0.943472,0.943472,0.00128,0.053467,-5.48079,,,,,1.056529
20260806_143623_657877,2026-08-06T14:52:38.556,281,100,line_walk,前后移动,前进,2.0,m,41,success,,4.188467,31,3.35176,0.669225,3.442944,-126.101111,2.824665,-0.022709,3.422359,-128.817163,-0.527095,-0.691934,-0.020585,2.0,0.869639,-1.130361,1.130361,-0.018185,-0.020585,-2.716052,,,,,0.869829
20260806_143623_657877,2026-08-06T14:52:42.744,282,100,line_walk,前后移动,后退,2.0,m,41,success,,4.184111,31,2.824759,-0.022494,3.422342,-128.81133,3.451313,0.791767,3.48469,-132.759466,0.626553,0.814262,0.062348,2.0,1.027181,-0.972819,0.972819,0.022126,0.062348,-3.948136,,,,,1.02742
20260806_143623_657877,2026-08-06T14:52:46.959,283,100,line_walk,前后移动,前进,2.0,m,42,success,,4.207984,32,3.451184,0.791586,3.484768,-132.761078,2.857838,0.198353,3.448879,-135.838242,-0.593345,-0.593233,-0.03589,2.0,0.838394,-1.161606,1.161606,-0.032858,-0.03589,-3.077164,,,,,0.839037
20260806_143623_657877,2026-08-06T14:52:51.245,284,100,line_walk,前后移动,后退,2.0,m,42,success,,4.283261,28,2.857879,0.198426,3.448883,-135.836972,3.585275,0.915595,3.512108,-141.154848,0.727396,0.71717,0.063225,2.0,1.021458,-0.978542,0.978542,0.007691,0.063225,-5.317876,,,,,1.021487
20260806_143623_657877,2026-08-06T14:52:55.450,285,100,line_walk,前后移动,前进,2.0,m,43,success,,4.202516,31,3.585233,0.915561,3.512175,-141.149629,2.923814,0.426561,3.475494,-145.343721,-0.661419,-0.489,-0.036681,2.0,0.821848,-1.178152,1.178152,-0.034074,-0.036681,-4.194091,,,,,0.822555
20260806_143623_657877,2026-08-06T14:52:59.742,286,100,line_walk,前后移动,后退,2.0,m,43,success,,4.289417,30,2.923897,0.426627,3.475499,-145.338803,3.760661,1.032469,3.536679,-149.680181,0.836765,0.605842,0.061179,2.0,1.03282,-0.96718,0.96718,0.022436,0.061179,-4.341378,,,,,1.033063
20260806_143623_657877,2026-08-06T14:53:03.955,287,100,line_walk,前后移动,前进,2.0,m,44,success,,4.210683,36,3.76061,1.032506,3.536717,-149.683186,3.030011,0.640576,3.496313,-152.954314,-0.730599,-0.39193,-0.040404,2.0,0.828527,-1.171473,1.171473,-0.03046,-0.040404,-3.271128,,,,,0.829087
20260806_143623_657877,2026-08-06T14:53:08.148,288,100,line_walk,前后移动,后退,2.0,m,44,success,,4.186102,33,3.03014,0.640665,3.496317,-152.951076,3.943587,1.127668,3.563055,-157.164593,0.913447,0.487004,0.066738,2.0,1.034998,-0.965002,0.965002,0.018343,0.066738,-4.213516,,,,,1.035161
20260806_143623_657877,2026-08-06T14:53:12.284,289,100,line_walk,前后移动,前进,2.0,m,45,success,,4.133709,34,3.943484,1.127661,3.56314,-157.16936,3.172382,0.834428,3.527804,-160.542176,-0.771102,-0.293232,-0.035336,2.0,0.824468,-1.175532,1.175532,-0.028935,-0.035336,-3.372816,,,,,0.824975
20260806_143623_657877,2026-08-06T14:53:16.450,290,100,line_walk,前后移动,后退,2.0,m,45,success,,4.163146,33,3.172577,0.834477,3.527794,-160.533269,4.136915,1.179419,3.589236,-165.603838,0.964338,0.344942,0.061442,2.0,1.024167,-0.975833,0.975833,0.003849,0.061442,-5.070569,,,,,1.024174
20260806_143623_657877,2026-08-06T14:53:20.632,291,100,line_walk,前后移动,前进,2.0,m,46,success,,4.175299,39,4.136744,1.179369,3.589344,-165.610272,3.337159,1.009513,3.55556,-171.511364,-0.799584,-0.169856,-0.033784,2.0,0.816712,-1.183288,1.183288,-0.034182,-0.033784,-5.901092,,,,,0.817427
20260806_143623_657877,2026-08-06T14:53:24.731,292,100,line_walk,前后移动,后退,2.0,m,46,success,,4.096417,31,3.337249,1.009573,3.555605,-171.529327,4.342984,1.159266,3.611239,-175.929226,1.005735,0.149693,0.055634,2.0,1.016814,-0.983186,0.983186,-8.8e-05,0.055634,-4.399899,,,,,1.016814
20260806_143623_657877,2026-08-06T14:53:28.932,293,100,line_walk,前后移动,前进,2.0,m,47,success,,4.198523,33,4.342957,1.159267,3.611265,-175.925333,3.569649,1.130788,3.581454,179.686008,-0.773309,-0.028479,-0.029811,2.0,0.773378,-1.226622,1.226622,-0.026541,-0.029811,-4.38866,,,,,0.773833
20260806_143623_657877,2026-08-06T14:53:33.117,294,100,line_walk,前后移动,后退,2.0,m,47,success,,4.181564,30,3.569786,1.130809,3.581443,179.683836,4.610068,1.14509,3.639747,174.94837,1.040282,0.014281,0.058304,2.0,1.040187,-0.959813,0.959813,0.020021,0.058304,-4.735466,,,,,1.04038
20260806_143623_657877,2026-08-06T14:53:37.326,295,100,line_walk,前后移动,前进,2.0,m,48,success,,4.20624,30,4.609967,1.145228,3.6399,174.933371,3.761533,1.239734,3.606252,172.955143,-0.848434,0.094506,-0.033648,2.0,0.853465,-1.146535,1.146535,-0.019208,-0.033648,-1.978228,,,,,0.853681
20260806_143623_657877,2026-08-06T14:53:41.424,296,100,line_walk,前后移动,后退,2.0,m,48,success,,4.096215,29,3.76153,1.239729,3.606267,172.95528,4.813843,1.111491,3.647617,168.402576,1.052313,-0.128238,0.04135,2.0,1.060096,-0.939904,0.939904,0.00179,0.04135,-4.552704,,,,,1.060098
20260806_143623_657877,2026-08-06T14:53:45.530,297,100,line_walk,前后移动,前进,2.0,m,49,success,,4.103461,29,4.813702,1.111534,3.64774,168.418326,3.953221,1.293415,3.639593,164.296785,-0.86048,0.181881,-0.008147,2.0,0.879476,-1.120524,1.120524,-0.005424,-0.008147,-4.121541,,,,,0.879493
20260806_143623_657877,2026-08-06T14:53:49.635,298,100,line_walk,前后移动,后退,2.0,m,49,success,,4.101685,32,3.953373,1.293411,3.639594,164.289409,4.953469,1.001004,3.6849,158.604137,1.000095,-0.292407,0.045305,2.0,1.041911,-0.958089,0.958089,-0.010679,0.045305,-5.685272,,,,,1.041966
20260806_143623_657877,2026-08-06T14:53:53.816,299,100,line_walk,前后移动,前进,2.0,m,50,success,,4.177233,32,4.953432,1.001151,3.685026,158.606446,4.158141,1.330556,3.660581,158.871689,-0.795291,0.329404,-0.024446,2.0,0.860651,-1.139349,1.139349,-0.016607,-0.024446,0.265244,,,,,0.860811
20260806_143623_657877,2026-08-06T14:53:57.919,300,100,line_walk,前后移动,后退,2.0,m,50,success,,4.095066,32,4.158174,1.330536,3.66058,158.883601,5.128075,0.943858,3.713765,154.105433,0.969902,-0.386678,0.053185,2.0,1.044079,-0.955921,0.955921,-0.011292,0.053185,-4.778168,,,,,1.04414
20260806_143623_657877,2026-08-06T14:54:02.102,301,100,line_walk,前后移动,前进,2.0,m,51,success,,4.181321,30,5.127935,0.943891,3.713881,154.105433,4.389945,1.345778,3.701977,153.794905,-0.73799,0.401887,-0.011903,2.0,0.839406,-1.160594,1.160594,-0.039245,-0.011903,-0.310528,,,,,0.840323
20260806_143623_657877,2026-08-06T14:54:06.206,302,100,line_walk,前后移动,后退,2.0,m,51,success,,4.101037,33,4.389966,1.345717,3.701992,153.800506,5.317894,0.886898,3.746905,149.349258,0.927927,-0.458819,0.044914,2.0,1.035162,-0.964838,0.964838,-0.002003,0.044914,-4.451248,,,,,1.035164
20260806_143623_657877,2026-08-06T14:54:10.308,303,100,line_walk,前后移动,前进,2.0,m,52,success,,4.09975,30,5.317862,0.886941,3.746953,149.352113,4.572286,1.34463,3.721469,147.234167,-0.745576,0.457689,-0.025484,2.0,0.874743,-1.125257,1.125257,-0.013692,-0.025484,-2.117946,,,,,0.87485
20260806_143623_657877,2026-08-06T14:54:14.500,304,100,line_walk,前后移动,后退,2.0,m,52,success,,4.187385,30,4.572292,1.344651,3.721473,147.236435,5.442694,0.785809,3.772104,142.34091,0.870401,-0.558842,0.050631,2.0,1.03436,-0.96564,0.96564,0.001102,0.050631,-4.895524,,,,,1.034361
20260806_143623_657877,2026-08-06T14:54:18.703,305,100,line_walk,前后移动,前进,2.0,m,53,success,,4.200326,31,5.44259,0.785848,3.772169,142.344175,4.775233,1.323161,3.745763,140.486241,-0.667357,0.537313,-0.026406,2.0,0.856597,-1.143403,1.143403,-0.017688,-0.026406,-1.857934,,,,,0.85678
20260806_143623_657877,2026-08-06T14:54:23.001,306,100,line_walk,前后移动,后退,2.0,m,53,success,,4.296475,33,4.775344,1.323062,3.74577,140.492251,5.592733,0.665033,3.783846,137.634527,0.817389,-0.658029,0.038075,2.0,1.049273,-0.950727,0.950727,0.012314,0.038075,-2.857724,,,,,1.049345
20260806_143623_657877,2026-08-06T14:54:27.205,307,100,line_walk,前后移动,前进,2.0,m,54,success,,4.201232,32,5.592708,0.665058,3.783913,137.646835,4.954122,1.260707,3.77172,135.389854,-0.638586,0.595649,-0.012193,2.0,0.873207,-1.126793,1.126793,-0.009974,-0.012193,-2.256981,,,,,0.873264
20260806_143623_657877,2026-08-06T14:54:31.297,308,100,line_walk,前后移动,后退,2.0,m,54,success,,4.08946,30,4.954202,1.260637,3.771713,135.394826,5.699173,0.529031,3.825242,130.308535,0.744971,-0.731606,0.053529,2.0,1.044138,-0.955862,0.955862,0.002255,0.053529,-5.086292,,,,,1.04414
20260806_143623_657877,2026-08-06T14:54:35.601,309,100,line_walk,前后移动,前进,2.0,m,55,success,,4.301735,32,5.699164,0.529117,3.825284,130.308535,5.160284,1.196286,3.795917,130.799448,-0.538881,0.667169,-0.029367,2.0,0.857368,-1.142632,1.142632,-0.020659,-0.029367,0.490913,,,,,0.857617
20260806_143623_657877,2026-08-06T14:54:39.795,310,100,line_walk,前后移动,后退,2.0,m,55,success,,4.192314,31,5.160337,1.196213,3.795922,130.815171,5.828543,0.408133,3.860448,125.995735,0.668205,-0.78808,0.064526,2.0,1.03319,-0.96681,0.96681,-0.009393,0.064526,-4.819436,,,,,1.033232
